id,vehicle_id,trip_id,vendor_id,quantity_liters,price_per_liter,total_cost,date
fuel_9888,vehicle_36,trip_4024,vendor_fuel_39,122.41,92.79,11358.09,2025-10-16T10:09:00
fuel_9889,vehicle_30,trip_4025,vendor_fuel_5,16.76,91.11,1527.08,2025-10-15T03:06:00
fuel_9890,vehicle_30,trip_4025,vendor_fuel_13,17.28,92.3,1594.99,2025-10-15T04:06:00
fuel_9891,vehicle_15,trip_4026,vendor_fuel_13,84.23,87.05,7331.41,2025-10-15T10:26:00
fuel_9892,vehicle_15,trip_4026,vendor_fuel_34,83.24,85.39,7107.09,2025-10-15T12:26:00
fuel_9893,vehicle_15,trip_4026,vendor_fuel_5,82.64,90.1,7445.99,2025-10-15T02:26:00
fuel_9894,vehicle_62,trip_4027,vendor_fuel_46,62.82,86.05,5405.83,2025-10-16T19:36:00
fuel_9895,vehicle_62,trip_4027,vendor_fuel_4,60.93,94.66,5767.28,2025-10-16T21:36:00
fuel_9896,vehicle_49,trip_4028,vendor_fuel_13,111.43,88.1,9816.16,2025-10-16T07:42:00
fuel_9897,vehicle_49,trip_4028,vendor_fuel_1,108.14,88.6,9580.85,2025-10-16T20:42:00
fuel_9898,vehicle_32,trip_4030,vendor_fuel_11,49.03,93.93,4605.78,2025-10-16T11:27:00
fuel_9899,vehicle_32,trip_4030,vendor_fuel_8,46.84,91.36,4279.27,2025-10-16T16:27:00
fuel_9900,vehicle_32,trip_4030,vendor_fuel_15,50.08,88.94,4454.19,2025-10-16T13:27:00
fuel_9901,vehicle_48,trip_4031,vendor_fuel_14,64.51,85.15,5492.99,2025-10-17T05:12:00
fuel_9902,vehicle_48,trip_4031,vendor_fuel_39,62.01,91.74,5688.24,2025-10-17T02:12:00
fuel_9903,vehicle_9,trip_4032,vendor_fuel_41,123.22,93.38,11505.98,2025-10-16T22:43:00
fuel_9904,vehicle_9,trip_4032,vendor_fuel_31,127.35,92.53,11783.77,2025-10-16T18:43:00
fuel_9905,vehicle_9,trip_4032,vendor_fuel_24,124.56,90.62,11287.59,2025-10-16T16:43:00
fuel_9906,vehicle_48,trip_4033,vendor_fuel_30,31.4,94.78,2975.92,2025-10-16T05:48:00
fuel_9907,vehicle_48,trip_4033,vendor_fuel_34,32.76,92.66,3036.06,2025-10-16T04:48:00
fuel_9908,vehicle_15,trip_4034,vendor_fuel_28,10.0,92.16,921.56,2025-10-16T02:23:00
fuel_9909,vehicle_15,trip_4034,vendor_fuel_34,10.06,92.77,933.32,2025-10-16T02:23:00
fuel_9910,vehicle_15,trip_4034,vendor_fuel_38,9.96,91.68,912.7,2025-10-16T02:23:00
fuel_9911,vehicle_33,trip_4036,vendor_fuel_6,37.24,92.81,3456.0,2025-10-17T06:58:00
fuel_9912,vehicle_33,trip_4036,vendor_fuel_23,36.93,94.14,3476.38,2025-10-17T00:58:00
fuel_9913,vehicle_33,trip_4036,vendor_fuel_31,38.75,92.07,3567.43,2025-10-17T02:58:00
fuel_9914,vehicle_66,trip_4037,vendor_fuel_27,43.74,93.46,4088.45,2025-10-16T08:11:00
fuel_9915,vehicle_66,trip_4037,vendor_fuel_13,43.83,90.98,3987.98,2025-10-16T10:11:00
fuel_9916,vehicle_46,trip_4038,vendor_fuel_19,54.94,89.46,4915.37,2025-10-16T14:11:00
fuel_9917,vehicle_46,trip_4038,vendor_fuel_29,55.54,94.3,5236.84,2025-10-16T17:11:00
fuel_9918,vehicle_46,trip_4038,vendor_fuel_13,57.73,93.52,5398.89,2025-10-16T20:11:00
fuel_9919,vehicle_63,trip_4039,vendor_fuel_19,76.75,87.49,6715.24,2025-10-17T02:50:00
fuel_9920,vehicle_63,trip_4039,vendor_fuel_29,75.32,91.07,6858.75,2025-10-16T22:50:00
fuel_9921,vehicle_3,trip_4040,vendor_fuel_25,19.9,87.66,1744.32,2025-10-16T15:39:00
fuel_9922,vehicle_3,trip_4040,vendor_fuel_30,21.0,89.64,1882.51,2025-10-16T13:39:00
fuel_9923,vehicle_3,trip_4040,vendor_fuel_29,19.3,88.0,1698.12,2025-10-16T13:39:00
fuel_9924,vehicle_59,trip_4041,vendor_fuel_9,64.22,85.01,5459.29,2025-10-16T23:47:00
fuel_9925,vehicle_59,trip_4041,vendor_fuel_9,65.98,88.55,5842.1,2025-10-17T07:47:00
fuel_9926,vehicle_58,trip_4042,vendor_fuel_50,67.48,87.3,5891.13,2025-10-17T07:58:00
fuel_9927,vehicle_58,trip_4042,vendor_fuel_4,70.17,89.73,6295.91,2025-10-16T21:58:00
fuel_9928,vehicle_58,trip_4042,vendor_fuel_6,67.48,89.49,6038.97,2025-10-16T22:58:00
fuel_9929,vehicle_58,trip_4043,vendor_fuel_27,38.28,87.22,3338.35,2025-10-17T14:00:00
fuel_9930,vehicle_58,trip_4043,vendor_fuel_13,39.62,85.98,3406.3,2025-10-17T17:00:00
fuel_9931,vehicle_58,trip_4043,vendor_fuel_41,37.51,94.12,3530.4,2025-10-17T12:00:00
fuel_9932,vehicle_24,trip_4044,vendor_fuel_41,88.57,86.21,7635.85,2025-10-17T12:02:00
fuel_9933,vehicle_24,trip_4044,vendor_fuel_25,84.01,91.65,7699.3,2025-10-17T11:02:00
fuel_9934,vehicle_8,trip_4045,vendor_fuel_29,162.61,89.82,14605.96,2025-10-17T19:21:00
fuel_9935,vehicle_8,trip_4045,vendor_fuel_36,166.03,94.32,15660.59,2025-10-17T17:21:00
fuel_9936,vehicle_8,trip_4045,vendor_fuel_45,159.38,89.99,14342.87,2025-10-17T21:21:00
fuel_9937,vehicle_47,trip_4046,vendor_fuel_33,107.71,90.16,9711.3,2025-10-18T09:19:00
fuel_9938,vehicle_47,trip_4046,vendor_fuel_31,113.29,85.84,9724.22,2025-10-18T07:19:00
fuel_9939,vehicle_26,trip_4047,vendor_fuel_38,133.46,87.31,11652.69,2025-10-18T01:04:00
fuel_9940,vehicle_26,trip_4047,vendor_fuel_42,128.46,88.81,11408.57,2025-10-18T10:04:00
fuel_9941,vehicle_26,trip_4047,vendor_fuel_1,126.62,95.0,12028.8,2025-10-18T08:04:00
fuel_9942,vehicle_53,trip_4048,vendor_fuel_41,23.68,88.86,2104.56,2025-10-17T10:58:00
fuel_9943,vehicle_53,trip_4048,vendor_fuel_18,22.55,92.92,2095.14,2025-10-17T10:58:00
fuel_9944,vehicle_53,trip_4048,vendor_fuel_24,21.57,91.72,1978.29,2025-10-17T13:58:00
fuel_9945,vehicle_68,trip_4049,vendor_fuel_31,56.25,85.61,4815.86,2025-10-17T15:23:00
fuel_9946,vehicle_68,trip_4049,vendor_fuel_37,53.74,89.15,4790.74,2025-10-17T22:23:00
fuel_9947,vehicle_68,trip_4049,vendor_fuel_6,57.75,93.55,5402.62,2025-10-17T17:23:00
fuel_9948,vehicle_40,trip_4050,vendor_fuel_49,58.3,85.72,4996.9,2025-10-18T01:17:00
fuel_9949,vehicle_40,trip_4050,vendor_fuel_8,56.18,94.79,5325.99,2025-10-18T09:17:00
fuel_9950,vehicle_15,trip_4051,vendor_fuel_48,13.53,93.39,1263.98,2025-10-17T18:14:00
fuel_9951,vehicle_15,trip_4051,vendor_fuel_18,13.58,91.29,1239.92,2025-10-17T18:14:00
fuel_9952,vehicle_14,trip_4052,vendor_fuel_9,93.92,86.63,8136.49,2025-10-17T04:09:00
fuel_9953,vehicle_14,trip_4052,vendor_fuel_47,96.36,89.18,8593.35,2025-10-17T11:09:00
fuel_9954,vehicle_14,trip_4052,vendor_fuel_27,95.58,85.67,8187.87,2025-10-18T04:09:00
fuel_9955,vehicle_40,trip_4053,vendor_fuel_14,49.11,86.02,4224.62,2025-10-17T20:41:00
fuel_9956,vehicle_40,trip_4053,vendor_fuel_2,46.45,86.71,4027.96,2025-10-18T00:41:00
fuel_9957,vehicle_40,trip_4053,vendor_fuel_11,46.29,93.57,4331.51,2025-10-17T10:41:00
fuel_9958,vehicle_52,trip_4054,vendor_fuel_23,24.72,89.77,2219.13,2025-10-17T17:18:00
fuel_9959,vehicle_52,trip_4054,vendor_fuel_10,24.07,86.53,2082.58,2025-10-17T21:18:00
fuel_9960,vehicle_52,trip_4054,vendor_fuel_22,23.79,86.14,2049.52,2025-10-17T16:18:00
fuel_9961,vehicle_21,trip_4056,vendor_fuel_39,42.88,89.33,3830.18,2025-10-18T20:01:00
fuel_9962,vehicle_21,trip_4056,vendor_fuel_14,43.56,87.92,3830.11,2025-10-18T20:01:00
fuel_9963,vehicle_21,trip_4056,vendor_fuel_36,43.51,87.82,3821.41,2025-10-19T01:01:00
fuel_9964,vehicle_27,trip_4057,vendor_fuel_44,26.34,92.11,2426.37,2025-10-18T21:27:00
fuel_9965,vehicle_27,trip_4057,vendor_fuel_27,26.44,91.57,2421.07,2025-10-18T21:27:00
fuel_9966,vehicle_16,trip_4059,vendor_fuel_5,89.86,91.46,8218.66,2025-10-18T22:48:00
fuel_9967,vehicle_16,trip_4059,vendor_fuel_20,89.74,91.77,8235.27,2025-10-18T18:48:00
fuel_9968,vehicle_16,trip_4059,vendor_fuel_7,88.03,92.01,8100.02,2025-10-18T08:48:00
fuel_9969,vehicle_62,trip_4060,vendor_fuel_38,15.87,94.92,1506.85,2025-10-18T21:00:00
fuel_9970,vehicle_62,trip_4060,vendor_fuel_19,16.28,92.74,1509.52,2025-10-18T20:00:00
fuel_9971,vehicle_64,trip_4061,vendor_fuel_8,90.92,87.81,7983.44,2025-10-18T22:56:00
fuel_9972,vehicle_64,trip_4061,vendor_fuel_9,96.29,94.13,9063.16,2025-10-18T21:56:00
fuel_9973,vehicle_27,trip_4062,vendor_fuel_42,105.67,87.32,9227.3,2025-10-18T22:38:00
fuel_9974,vehicle_27,trip_4062,vendor_fuel_43,106.29,94.08,9999.59,2025-10-18T19:38:00
fuel_9975,vehicle_4,trip_4063,vendor_fuel_23,37.73,87.49,3300.54,2025-10-18T08:06:00
fuel_9976,vehicle_4,trip_4063,vendor_fuel_21,35.35,86.32,3051.75,2025-10-18T04:06:00
fuel_9977,vehicle_4,trip_4063,vendor_fuel_33,35.83,85.97,3079.85,2025-10-18T09:06:00
fuel_9978,vehicle_29,trip_4064,vendor_fuel_49,59.77,91.22,5452.07,2025-10-18T10:54:00
fuel_9979,vehicle_29,trip_4064,vendor_fuel_32,62.35,86.79,5410.74,2025-10-18T10:54:00
fuel_9980,vehicle_61,trip_4065,vendor_fuel_42,12.96,85.96,1114.23,2025-10-19T01:20:00
fuel_9981,vehicle_61,trip_4065,vendor_fuel_38,13.77,91.1,1254.26,2025-10-19T00:20:00
fuel_9982,vehicle_44,trip_4066,vendor_fuel_23,75.79,88.48,6706.18,2025-10-18T17:14:00
fuel_9983,vehicle_44,trip_4066,vendor_fuel_46,73.25,90.93,6660.23,2025-10-19T06:14:00
fuel_9984,vehicle_44,trip_4066,vendor_fuel_9,72.94,88.9,6483.81,2025-10-19T01:14:00
fuel_9985,vehicle_1,trip_4067,vendor_fuel_1,73.4,94.88,6963.46,2025-10-19T04:47:00
fuel_9986,vehicle_1,trip_4067,vendor_fuel_3,76.0,88.81,6749.59,2025-10-18T23:47:00
fuel_9987,vehicle_1,trip_4067,vendor_fuel_42,70.36,92.56,6512.13,2025-10-18T18:47:00
fuel_9988,vehicle_56,trip_4068,vendor_fuel_27,146.02,93.27,13619.66,2025-10-19T01:09:00
fuel_9989,vehicle_56,trip_4068,vendor_fuel_44,141.12,86.07,12145.96,2025-10-19T03:09:00
fuel_9990,vehicle_56,trip_4068,vendor_fuel_22,137.06,91.12,12488.89,2025-10-18T15:09:00
fuel_9991,vehicle_31,trip_4069,vendor_fuel_25,91.91,94.46,8681.15,2025-10-18T15:20:00
fuel_9992,vehicle_31,trip_4069,vendor_fuel_15,89.61,94.36,8455.36,2025-10-18T22:20:00
fuel_9993,vehicle_31,trip_4069,vendor_fuel_44,94.22,91.48,8619.58,2025-10-19T01:20:00
fuel_9994,vehicle_19,trip_4070,vendor_fuel_46,52.09,90.05,4690.79,2025-10-18T15:21:00
fuel_9995,vehicle_19,trip_4070,vendor_fuel_32,52.54,90.84,4772.91,2025-10-18T19:21:00
fuel_9996,vehicle_19,trip_4070,vendor_fuel_1,50.2,86.66,4350.71,2025-10-18T14:21:00
fuel_9997,vehicle_17,trip_4071,vendor_fuel_1,88.62,93.73,8306.55,2025-10-18T22:16:00
fuel_9998,vehicle_17,trip_4071,vendor_fuel_17,88.85,86.95,7725.32,2025-10-19T10:16:00
fuel_9999,vehicle_17,trip_4071,vendor_fuel_6,87.39,89.87,7854.35,2025-10-19T03:16:00
fuel_10000,vehicle_15,trip_4072,vendor_fuel_15,112.73,91.77,10345.52,2025-10-19T08:11:00
fuel_10001,vehicle_15,trip_4072,vendor_fuel_31,120.18,88.99,10694.58,2025-10-19T15:11:00
fuel_10002,vehicle_15,trip_4072,vendor_fuel_30,115.53,88.5,10224.34,2025-10-19T03:11:00
fuel_10003,vehicle_8,trip_4073,vendor_fuel_18,50.01,89.64,4482.99,2025-10-19T23:07:00
fuel_10004,vehicle_8,trip_4073,vendor_fuel_13,47.67,91.71,4372.04,2025-10-19T21:07:00
fuel_10005,vehicle_50,trip_4074,vendor_fuel_25,23.9,93.85,2243.04,2025-10-19T08:34:00
fuel_10006,vehicle_50,trip_4074,vendor_fuel_7,24.04,85.24,2049.55,2025-10-19T09:34:00
fuel_10007,vehicle_50,trip_4074,vendor_fuel_38,23.18,87.07,2018.11,2025-10-19T08:34:00
fuel_10008,vehicle_58,trip_4075,vendor_fuel_19,28.02,89.85,2517.35,2025-10-19T22:40:00
fuel_10009,vehicle_58,trip_4075,vendor_fuel_50,29.61,93.36,2764.52,2025-10-19T20:40:00
fuel_10010,vehicle_4,trip_4076,vendor_fuel_1,75.39,89.42,6741.76,2025-10-19T08:45:00
fuel_10011,vehicle_4,trip_4076,vendor_fuel_29,78.34,88.03,6896.16,2025-10-19T13:45:00
fuel_10012,vehicle_33,trip_4077,vendor_fuel_41,46.78,94.87,4438.18,2025-10-19T18:30:00
fuel_10013,vehicle_33,trip_4077,vendor_fuel_31,49.3,90.31,4452.27,2025-10-19T20:30:00
fuel_10014,vehicle_36,trip_4078,vendor_fuel_18,21.71,91.13,1978.03,2025-10-19T05:26:00
fuel_10015,vehicle_36,trip_4078,vendor_fuel_30,21.75,87.61,1905.23,2025-10-19T04:26:00
fuel_10016,vehicle_23,trip_4079,vendor_fuel_43,71.95,86.35,6212.64,2025-10-20T03:31:00
fuel_10017,vehicle_23,trip_4079,vendor_fuel_1,77.66,89.15,6923.31,2025-10-19T20:31:00
fuel_10018,vehicle_35,trip_4080,vendor_fuel_44,104.77,94.37,9887.85,2025-10-19T15:44:00
fuel_10019,vehicle_35,trip_4080,vendor_fuel_21,100.05,87.39,8743.0,2025-10-20T00:44:00
fuel_10020,vehicle_35,trip_4080,vendor_fuel_24,100.32,90.01,9030.41,2025-10-19T20:44:00
fuel_10021,vehicle_10,trip_4081,vendor_fuel_34,138.6,85.3,11822.69,2025-10-19T15:58:00
fuel_10022,vehicle_10,trip_4081,vendor_fuel_28,140.32,91.93,12898.99,2025-10-19T22:58:00
fuel_10023,vehicle_14,trip_4082,vendor_fuel_30,24.29,87.08,2115.63,2025-10-19T02:45:00
fuel_10024,vehicle_14,trip_4082,vendor_fuel_35,24.43,88.6,2164.4,2025-10-19T05:45:00
fuel_10025,vehicle_14,trip_4082,vendor_fuel_31,24.83,90.09,2236.79,2025-10-19T05:45:00
fuel_10026,vehicle_59,trip_4083,vendor_fuel_32,18.67,91.72,1712.43,2025-10-19T15:19:00
fuel_10027,vehicle_59,trip_4083,vendor_fuel_12,19.56,86.79,1698.05,2025-10-19T17:19:00
fuel_10028,vehicle_59,trip_4083,vendor_fuel_27,19.8,91.62,1814.35,2025-10-19T14:19:00
fuel_10029,vehicle_36,trip_4084,vendor_fuel_6,8.51,90.85,772.77,2025-10-19T14:05:00
fuel_10030,vehicle_36,trip_4084,vendor_fuel_4,8.64,92.25,797.28,2025-10-19T13:05:00
fuel_10031,vehicle_36,trip_4084,vendor_fuel_11,8.19,93.75,767.66,2025-10-19T13:05:00
fuel_10032,vehicle_32,trip_4085,vendor_fuel_36,41.18,91.95,3786.16,2025-10-19T13:20:00
fuel_10033,vehicle_32,trip_4085,vendor_fuel_38,42.94,85.03,3651.59,2025-10-19T09:20:00
fuel_10034,vehicle_32,trip_4085,vendor_fuel_37,41.78,89.81,3751.83,2025-10-19T14:20:00
fuel_10035,vehicle_32,trip_4086,vendor_fuel_22,85.41,94.14,8040.54,2025-10-20T11:19:00
fuel_10036,vehicle_32,trip_4086,vendor_fuel_50,87.77,92.7,8136.27,2025-10-20T09:19:00
fuel_10037,vehicle_32,trip_4086,vendor_fuel_19,84.54,86.37,7301.73,2025-10-19T20:19:00
fuel_10038,vehicle_70,trip_4087,vendor_fuel_49,90.32,94.77,8558.87,2025-10-20T17:33:00
fuel_10039,vehicle_70,trip_4087,vendor_fuel_19,94.52,88.96,8409.0,2025-10-20T07:33:00
fuel_10040,vehicle_70,trip_4087,vendor_fuel_19,93.24,89.31,8327.24,2025-10-20T10:33:00
fuel_10041,vehicle_41,trip_4088,vendor_fuel_36,25.9,91.38,2366.66,2025-10-20T12:27:00
fuel_10042,vehicle_41,trip_4088,vendor_fuel_1,26.54,87.24,2315.46,2025-10-20T14:27:00
fuel_10043,vehicle_51,trip_4089,vendor_fuel_9,88.5,92.25,8163.45,2025-10-20T20:05:00
fuel_10044,vehicle_51,trip_4089,vendor_fuel_39,88.52,87.19,7717.89,2025-10-20T19:05:00
fuel_10045,vehicle_51,trip_4089,vendor_fuel_20,86.89,92.86,8069.05,2025-10-20T21:05:00
fuel_10046,vehicle_28,trip_4090,vendor_fuel_21,173.72,91.65,15922.75,2025-10-20T21:24:00
fuel_10047,vehicle_28,trip_4090,vendor_fuel_42,170.06,92.27,15692.45,2025-10-21T02:24:00
fuel_10048,vehicle_8,trip_4091,vendor_fuel_43,64.29,90.74,5833.88,2025-10-21T04:24:00
fuel_10049,vehicle_8,trip_4091,vendor_fuel_43,62.93,91.05,5729.96,2025-10-21T03:24:00
fuel_10050,vehicle_53,trip_4092,vendor_fuel_16,17.39,94.89,1650.56,2025-10-20T22:55:00
fuel_10051,vehicle_53,trip_4092,vendor_fuel_31,16.73,92.72,1551.11,2025-10-20T22:55:00
fuel_10052,vehicle_66,trip_4093,vendor_fuel_41,71.9,88.19,6340.25,2025-10-20T12:26:00
fuel_10053,vehicle_66,trip_4093,vendor_fuel_46,73.81,94.51,6975.98,2025-10-20T13:26:00
fuel_10054,vehicle_47,trip_4094,vendor_fuel_43,113.19,94.61,10709.16,2025-10-20T15:54:00
fuel_10055,vehicle_47,trip_4094,vendor_fuel_40,107.96,93.0,10040.09,2025-10-20T08:54:00
fuel_10056,vehicle_19,trip_4095,vendor_fuel_28,89.9,91.47,8223.46,2025-10-21T02:59:00
fuel_10057,vehicle_19,trip_4095,vendor_fuel_4,84.75,90.84,7698.87,2025-10-20T21:59:00
fuel_10058,vehicle_28,trip_4096,vendor_fuel_3,26.65,89.97,2397.37,2025-10-20T22:17:00
fuel_10059,vehicle_28,trip_4096,vendor_fuel_35,27.37,88.14,2412.3,2025-10-20T19:17:00
fuel_10060,vehicle_60,trip_4097,vendor_fuel_13,72.09,90.36,6513.75,2025-10-20T16:32:00
fuel_10061,vehicle_60,trip_4097,vendor_fuel_43,68.57,90.05,6174.23,2025-10-20T21:32:00
fuel_10062,vehicle_60,trip_4097,vendor_fuel_30,73.26,92.11,6747.84,2025-10-21T06:32:00
fuel_10063,vehicle_28,trip_4098,vendor_fuel_31,34.13,89.4,3050.94,2025-10-20T13:33:00
fuel_10064,vehicle_28,trip_4098,vendor_fuel_11,32.58,92.3,3006.99,2025-10-20T14:33:00
fuel_10065,vehicle_28,trip_4098,vendor_fuel_20,31.86,87.2,2778.03,2025-10-20T11:33:00
fuel_10066,vehicle_11,trip_4099,vendor_fuel_45,96.03,89.7,8614.77,2025-10-21T15:43:00
fuel_10067,vehicle_11,trip_4099,vendor_fuel_10,99.6,86.21,8586.4,2025-10-21T13:43:00
fuel_10068,vehicle_36,trip_4100,vendor_fuel_32,91.2,93.45,8522.1,2025-10-21T07:54:00
fuel_10069,vehicle_36,trip_4100,vendor_fuel_36,91.77,87.55,8034.46,2025-10-21T06:54:00
fuel_10070,vehicle_37,trip_4101,vendor_fuel_14,128.11,93.94,12033.97,2025-10-21T08:28:00
fuel_10071,vehicle_37,trip_4101,vendor_fuel_35,128.56,94.25,12116.01,2025-10-21T19:28:00
fuel_10072,vehicle_37,trip_4101,vendor_fuel_25,118.22,94.59,11182.53,2025-10-21T04:28:00
fuel_10073,vehicle_10,trip_4102,vendor_fuel_20,24.24,91.58,2219.83,2025-10-21T22:58:00
fuel_10074,vehicle_10,trip_4102,vendor_fuel_24,23.3,91.09,2122.65,2025-10-21T23:58:00
fuel_10075,vehicle_20,trip_4103,vendor_fuel_27,96.48,87.11,8404.64,2025-10-22T10:49:00
fuel_10076,vehicle_20,trip_4103,vendor_fuel_28,89.84,92.1,8273.47,2025-10-22T08:49:00
fuel_10077,vehicle_20,trip_4103,vendor_fuel_13,94.98,89.81,8530.05,2025-10-22T09:49:00
fuel_10078,vehicle_13,trip_4104,vendor_fuel_35,123.68,86.48,10695.33,2025-10-21T15:43:00
fuel_10079,vehicle_13,trip_4104,vendor_fuel_41,122.8,87.3,10720.55,2025-10-21T18:43:00
fuel_10080,vehicle_21,trip_4105,vendor_fuel_15,95.24,93.32,8887.46,2025-10-21T23:50:00
fuel_10081,vehicle_21,trip_4105,vendor_fuel_37,96.69,92.08,8903.63,2025-10-21T20:50:00
fuel_10082,vehicle_21,trip_4105,vendor_fuel_16,94.42,87.05,8219.09,2025-10-21T23:50:00
fuel_10083,vehicle_10,trip_4106,vendor_fuel_5,50.95,92.87,4731.91,2025-10-21T16:27:00
fuel_10084,vehicle_10,trip_4106,vendor_fuel_16,50.08,91.0,4556.84,2025-10-21T11:27:00
fuel_10085,vehicle_10,trip_4106,vendor_fuel_10,51.76,92.42,4783.53,2025-10-21T11:27:00
fuel_10086,vehicle_52,trip_4107,vendor_fuel_3,93.4,88.02,8221.64,2025-10-21T22:38:00
fuel_10087,vehicle_52,trip_4107,vendor_fuel_34,95.85,91.12,8733.59,2025-10-22T07:38:00
fuel_10088,vehicle_52,trip_4107,vendor_fuel_27,97.41,92.14,8975.2,2025-10-22T15:38:00
fuel_10089,vehicle_60,trip_4108,vendor_fuel_9,10.64,90.56,963.63,2025-10-21T06:59:00
fuel_10090,vehicle_60,trip_4108,vendor_fuel_43,10.01,85.3,854.16,2025-10-21T06:59:00
fuel_10091,vehicle_60,trip_4108,vendor_fuel_7,10.73,89.42,959.22,2025-10-21T05:59:00
fuel_10092,vehicle_65,trip_4109,vendor_fuel_35,99.93,94.46,9439.55,2025-10-21T09:30:00
fuel_10093,vehicle_65,trip_4109,vendor_fuel_1,92.73,94.33,8746.9,2025-10-21T22:30:00
fuel_10094,vehicle_65,trip_4109,vendor_fuel_40,95.48,88.41,8440.99,2025-10-21T16:30:00
fuel_10095,vehicle_56,trip_4110,vendor_fuel_40,113.61,92.15,10469.06,2025-10-22T02:46:00
fuel_10096,vehicle_56,trip_4110,vendor_fuel_31,112.73,92.27,10400.67,2025-10-22T13:46:00
fuel_10097,vehicle_56,trip_4110,vendor_fuel_27,115.31,94.84,10935.81,2025-10-21T23:46:00
fuel_10098,vehicle_68,trip_4111,vendor_fuel_38,129.89,93.73,12175.07,2025-10-22T03:31:00
fuel_10099,vehicle_68,trip_4111,vendor_fuel_3,131.25,90.14,11830.26,2025-10-22T11:31:00
fuel_10100,vehicle_68,trip_4111,vendor_fuel_50,130.3,87.12,11351.77,2025-10-22T00:31:00
fuel_10101,vehicle_33,trip_4112,vendor_fuel_32,13.35,91.53,1221.54,2025-10-23T01:07:00
fuel_10102,vehicle_33,trip_4112,vendor_fuel_42,13.14,86.95,1142.79,2025-10-22T22:07:00
fuel_10103,vehicle_28,trip_4113,vendor_fuel_18,106.89,92.42,9879.06,2025-10-22T22:13:00
fuel_10104,vehicle_28,trip_4113,vendor_fuel_3,102.91,85.3,8777.62,2025-10-23T01:13:00
fuel_10105,vehicle_4,trip_4114,vendor_fuel_32,110.56,91.02,10063.42,2025-10-22T23:32:00
fuel_10106,vehicle_4,trip_4114,vendor_fuel_26,104.36,86.2,8995.47,2025-10-22T13:32:00
fuel_10107,vehicle_70,trip_4115,vendor_fuel_16,78.88,88.79,7003.91,2025-10-22T19:27:00
fuel_10108,vehicle_70,trip_4115,vendor_fuel_27,78.48,94.17,7389.77,2025-10-22T20:27:00
fuel_10109,vehicle_70,trip_4115,vendor_fuel_16,83.74,91.59,7669.0,2025-10-22T06:27:00
fuel_10110,vehicle_20,trip_4116,vendor_fuel_34,69.1,88.68,6128.09,2025-10-22T14:58:00
fuel_10111,vehicle_20,trip_4116,vendor_fuel_35,66.98,90.64,6071.2,2025-10-22T18:58:00
fuel_10112,vehicle_20,trip_4116,vendor_fuel_32,69.71,90.29,6294.41,2025-10-22T15:58:00
fuel_10113,vehicle_59,trip_4117,vendor_fuel_31,80.79,89.92,7264.95,2025-10-22T21:52:00
fuel_10114,vehicle_59,trip_4117,vendor_fuel_9,80.66,92.54,7464.29,2025-10-23T07:52:00
fuel_10115,vehicle_59,trip_4117,vendor_fuel_38,84.25,87.57,7377.82,2025-10-22T15:52:00
fuel_10116,vehicle_15,trip_4118,vendor_fuel_33,69.16,92.21,6377.64,2025-10-22T17:50:00
fuel_10117,vehicle_15,trip_4118,vendor_fuel_11,69.48,86.05,5978.54,2025-10-23T01:50:00
fuel_10118,vehicle_15,trip_4118,vendor_fuel_40,71.83,88.12,6329.57,2025-10-23T00:50:00
fuel_10119,vehicle_35,trip_4119,vendor_fuel_10,50.69,86.14,4366.29,2025-10-22T09:32:00
fuel_10120,vehicle_35,trip_4119,vendor_fuel_8,48.64,91.0,4426.5,2025-10-22T10:32:00
fuel_10121,vehicle_36,trip_4120,vendor_fuel_50,60.22,94.84,5711.67,2025-10-23T01:45:00
fuel_10122,vehicle_36,trip_4120,vendor_fuel_20,65.45,90.14,5899.74,2025-10-22T16:45:00
fuel_10123,vehicle_20,trip_4121,vendor_fuel_21,28.97,92.68,2684.5,2025-10-22T07:05:00
fuel_10124,vehicle_20,trip_4121,vendor_fuel_4,30.73,86.67,2663.3,2025-10-22T06:05:00
fuel_10125,vehicle_46,trip_4122,vendor_fuel_14,98.77,91.79,9066.27,2025-10-23T14:17:00
fuel_10126,vehicle_46,trip_4122,vendor_fuel_41,103.83,93.46,9704.91,2025-10-23T00:17:00
fuel_10127,vehicle_41,trip_4123,vendor_fuel_10,64.93,92.79,6024.85,2025-10-22T21:13:00
fuel_10128,vehicle_41,trip_4123,vendor_fuel_47,65.36,93.84,6133.42,2025-10-23T03:13:00
fuel_10129,vehicle_41,trip_4123,vendor_fuel_11,62.9,86.25,5424.91,2025-10-23T01:13:00
fuel_10130,vehicle_40,trip_4124,vendor_fuel_14,14.34,85.27,1222.33,2025-10-22T12:23:00
fuel_10131,vehicle_40,trip_4124,vendor_fuel_35,14.26,89.04,1269.85,2025-10-22T12:23:00
fuel_10132,vehicle_43,trip_4125,vendor_fuel_36,145.09,92.94,13484.93,2025-10-22T22:34:00
fuel_10133,vehicle_43,trip_4125,vendor_fuel_8,147.86,94.2,13929.2,2025-10-23T04:34:00
fuel_10134,vehicle_43,trip_4125,vendor_fuel_42,147.17,93.89,13817.4,2025-10-23T07:34:00
fuel_10135,vehicle_62,trip_4126,vendor_fuel_14,116.07,85.31,9901.63,2025-10-23T05:50:00
fuel_10136,vehicle_62,trip_4126,vendor_fuel_5,120.93,89.85,10865.52,2025-10-23T07:50:00
